step,ARH_Accuracy,Baseline_Accuracy,ARH_Dissonance,ARH_Nodes
3339,76.5,61.0,1.7497309476159155,5
3340,76.5,61.0,2.16224440023512,5
3341,77.0,61.0,2.054132180223364,5
3342,77.0,61.5,1.9514255712121955,5
3343,77.0,62.0,1.8538542926515857,5
3344,77.5,62.5,1.7611615780190064,5
3345,77.5,63.0,1.673103499118056,5
3346,77.5,63.0,1.589448324162153,5
3347,77.5,63.0,2.009975907954045,5
3348,77.5,63.0,1.9094771125563428,5
3349,77.0,62.5,2.3140032569285256,5
3350,76.5,62.0,2.698303094082099,5
3351,77.0,62.5,2.563387939377994,5
3352,76.5,62.5,2.9352185424090944,5
3353,76.5,62.5,2.78845761528864,5
3354,76.5,62.5,2.6490347345242076,5
3355,76.5,62.5,2.516582997797997,5
3356,76.0,62.0,2.890753847908097,5
3357,76.0,62.0,2.746216155512692,5
3358,75.5,62.0,3.1089053477370574,5
3359,75.5,61.5,2.9534600803502045,5
3360,75.5,62.0,2.805787076332694,5
3361,75.5,62.0,2.665497722516059,5
3362,75.0,62.0,3.032222836390256,5
3363,75.5,62.5,2.880611694570743,5
3364,75.5,62.5,2.7365811098422057,5
3365,76.0,63.0,2.599752054350095,5
3366,76.0,63.0,2.46976445163259,5
3367,76.0,63.0,2.8462762290509604,5
3368,76.5,63.5,2.7039624175984125,5
3369,76.5,63.5,2.568764296718492,5
3370,77.0,63.5,2.440326081882567,5
3371,77.0,63.5,2.3183097777884387,5
3372,76.5,63.5,2.7023942888990167,5
3373,76.5,64.0,2.567274574454066,5
3374,76.5,63.5,2.4389108457313626,5
3375,76.5,63.5,2.3169653034447943,5
3376,76.0,63.5,2.7011170382725544,5
3377,76.5,63.5,2.5660611863589264,5
3378,76.5,64.0,2.43775812704098,5
3379,76.5,64.0,2.315870220688931,5
3380,77.0,64.0,2.200076709654484,5
3381,76.5,63.5,2.59007287417176,5
3382,76.5,63.0,2.960569230463172,5
3383,76.5,62.5,2.8125407689400133,5
3384,76.5,62.0,3.1719137304930123,5
3385,76.5,62.5,3.0133180439683613,5
3386,76.5,63.0,2.862652141769943,5
3387,76.5,63.0,3.219519534681446,5
3388,76.5,63.5,3.0585435579473734,5
3389,76.5,63.0,2.9056163800500046,5
3390,76.5,62.5,2.760335561047504,5
3391,76.5,62.5,3.1223187829951287,5
3392,76.5,63.0,3.4662028438453723,5
3393,76.5,63.0,3.2928927016531033,5
3394,76.0,62.5,3.628248066570448,5
3395,76.0,62.0,3.4468356632419255,5
3396,76.0,62.0,3.274493880079829,5
3397,76.0,62.0,3.6107691860758373,5
3398,76.5,62.5,3.430230726772045,5
3399,76.5,62.5,3.2587191904334425,5
3400,76.0,62.0,3.59578323091177,5
3401,76.5,62.5,3.415994069366181,5
3402,76.0,62.5,3.745194365897872,5
3403,76.0,62.5,3.5579346476029783,5
3404,76.0,62.5,3.3800379152228293,5
3405,76.0,63.0,3.211036019461688,5
3406,76.0,63.5,3.050484218488603,5
3407,76.0,63.5,2.8979600075641727,5
3408,76.5,64.0,2.753062007185964,5
3409,77.0,64.5,2.6154089068266657,5
3410,77.0,64.5,2.4846384614853325,5
3411,77.5,65.0,2.3604065384110657,5
3412,77.5,65.0,2.2423862114905124,5
3413,77.0,64.5,2.630266900915987,5
3414,77.0,64.5,2.4987535558701874,5
3415,77.0,65.0,2.373815878076678,5
3416,77.0,65.0,2.255125084172844,5
3417,77.0,65.0,2.1423688299642016,5
3418,77.0,65.0,2.0352503884659914,5
3419,77.0,65.0,1.9334878690426918,5
3420,77.0,65.0,1.8368134755905572,5
3421,76.5,64.5,2.2449728018110293,5
3422,76.5,64.5,2.132724161720478,5
3423,76.5,65.0,2.026087953634454,5
3424,76.0,65.0,2.4247835559527315,5
3425,76.5,65.5,2.303544378155095,5
3426,77.0,65.5,2.18836715924734,5
3427,77.0,65.5,2.578948801284973,5
3428,77.0,65.5,2.4500013612207243,5
3429,77.0,65.0,2.327501293159688,5
3430,77.0,65.5,2.2111262285017035,5
3431,77.0,65.5,2.6005699170766183,5
3432,77.0,65.5,2.470541421222787,5
3433,77.5,65.5,2.347014350161648,5
3434,77.5,65.5,2.2296636326535655,5
3435,77.5,66.0,2.118180451020887,5
3436,77.5,66.0,2.0122714284698424,5
3437,77.0,65.5,2.4116578570463503,5
3438,77.0,65.5,2.2910749641940327,5
3439,77.5,66.0,2.176521215984331,5
3440,78.0,66.5,2.067695155185114,5
3441,78.0,66.0,1.9643103974258584,5
3442,78.0,66.0,2.3660948775545654,5
3443,78.0,66.0,2.247790133676837,5
3444,78.0,66.0,2.135400626992995,5
3445,78.0,66.0,2.028630595643345,5
3446,78.0,66.5,1.9271990658611777,5
3447,77.5,66.0,2.3308391125681185,5
3448,77.0,65.5,2.7142971569397125,5
3449,77.0,66.0,2.578582299092727,5
3450,77.0,65.5,2.9496531841380906,5
3451,77.0,65.5,3.302170524931186,5
3452,77.5,66.0,3.1370619986846267,5
3453,77.0,66.0,3.480208898750395,5
3454,77.5,66.5,3.8061984538128755,5
3455,77.0,66.0,4.1158885311222315,5
3456,77.0,66.0,3.9100941045661197,5
3457,77.0,66.0,4.214589399337814,5
3458,77.0,66.0,4.003859929370923,5
3459,76.5,65.5,4.3036669329023765,5
3460,76.5,65.5,4.088483586257257,5
3461,76.5,65.5,4.3840594069443934,5
3462,77.0,66.0,4.664856436597174,5
3463,77.5,66.0,4.431613614767315,5
3464,77.5,66.0,4.210032934028949,5
3465,77.5,66.0,4.4995312873275015,5
3466,77.0,66.5,4.774554722961126,5
3467,77.0,66.5,4.53582698681307,5
3468,77.5,67.0,4.809035637472416,5
3469,77.5,67.0,4.568583855598795,5
3470,77.0,66.5,4.840154662818855,5
3471,77.0,66.5,0.0,5
3472,76.5,66.0,0.5,9
3473,76.5,66.0,0.975,9
3474,76.5,66.0,0.9262499999999999,9
3475,76.0,65.5,1.3799374999999998,9
3476,76.0,65.5,1.3109406249999997,9
3477,76.0,65.5,1.2453935937499998,9
3478,76.0,65.5,1.1831239140624998,9
3479,76.5,66.0,1.1239677183593748,9
3480,76.5,66.0,1.067769332441406,9
3481,76.5,65.5,1.5143808658193356,9
3482,76.5,65.5,1.4386618225283687,9
3483,76.0,66.0,1.8667287314019503,9
3484,76.0,66.0,1.7733922948318528,9
3485,76.0,66.0,2.1847226800902604,9
3486,76.0,66.0,2.0754865460857475,9
3487,76.0,66.0,1.97171221878146,9
3488,76.0,66.0,1.873126607842387,9
3489,76.0,65.5,1.7794702774502675,9
3490,75.5,65.0,2.1904967635777544,9
3491,75.5,65.5,2.0809719253988663,9
3492,75.5,66.0,1.976923329128923,9
3493,76.0,66.5,1.8780771626724768,9
3494,76.0,66.0,1.7841733045388528,9
3495,75.5,65.5,2.1949646393119098,9
3496,75.0,65.0,2.585216407346314,9
3497,75.5,65.5,2.455955586978998,9
3498,76.0,65.5,2.333157807630048,9
3499,76.0,65.5,2.716499917248546,9
3500,76.0,65.5,2.580674921386118,9
3501,76.0,65.5,2.451641175316812,9
3502,76.0,65.0,2.3290591165509715,9
3503,76.5,65.0,2.2126061607234226,9
3504,77.0,65.5,2.1019758526872514,9
3505,77.0,65.5,1.9968770600528887,9
3506,77.0,65.5,1.8970332070502443,9
3507,77.0,65.5,1.802181546697732,9
3508,77.0,65.5,1.7120724693628453,9
3509,77.0,65.5,1.626468845894703,9
3510,77.0,65.0,1.5451454035999677,9
3511,77.0,64.5,1.4678881334199692,9
3512,77.5,65.0,1.3944937267489705,9
3513,77.5,65.0,1.324769040411522,9
3514,77.5,64.5,1.258530588390946,9
3515,77.5,64.5,1.1956040589713985,9
3516,77.5,64.5,1.1358238560228286,9
3517,77.5,64.0,1.0790326632216871,9
3518,77.5,64.0,1.0250810300606028,9
3519,77.5,64.0,0.9738269785575726,9
3520,77.5,64.5,0.925135629629694,9
3521,77.5,64.0,0.8788788481482093,9
3522,77.5,64.0,0.8349349057407988,9
3523,78.0,64.5,0.7931881604537588,9
3524,78.0,64.5,0.7535287524310709,9
3525,78.5,65.0,0.7158523148095173,9
3526,78.5,65.0,0.6800596990690414,9
3527,78.5,65.5,0.6460567141155893,9
3528,78.5,65.0,0.6137538784098098,9
3529,78.5,65.0,0.5830661844893192,9
3530,78.5,64.5,0.5539128752648532,9
3531,78.5,64.5,0.5262172315016105,9
3532,78.5,64.5,0.4999063699265299,9
3533,78.5,64.5,0.4749110514302034,9
3534,78.5,64.5,0.4511654988586932,9
3535,78.5,64.5,0.42860722391575856,9
3536,78.5,64.5,0.4071768627199706,9
3537,78.5,64.0,0.38681801958397205,9
3538,78.5,63.5,0.36747711860477345,9
3539,78.5,63.5,0.34910326267453473,9
3540,79.0,64.0,0.331648099540808,9
3541,79.0,64.5,0.3150656945637676,9
3542,79.0,64.5,0.2993124098355792,9
3543,79.0,64.0,0.28434678934380025,9
3544,79.0,64.0,0.27012944987661025,9
3545,79.0,64.0,0.2566229773827797,9
3546,79.0,64.0,0.24379182851364073,9
3547,79.0,64.0,0.23160223708795868,9
3548,79.0,64.0,0.22002212523356074,9
3549,79.5,64.5,0.2090210189718827,9
3550,80.0,64.5,0.19856996802328855,9
3551,80.0,64.5,0.1886414696221241,9
3552,80.5,65.0,0.17920939614101788,9
3553,80.5,65.0,0.170248926333967,9
3554,80.5,65.0,0.16173648001726862,9
3555,80.5,65.0,0.15364965601640518,9
3556,81.0,65.5,0.14596717321558492,9
3557,81.0,66.0,0.13866881455480567,9
3558,81.5,66.5,0.13173537382706538,9
3559,81.5,66.5,0.1251486051357121,9
3560,81.5,66.0,0.11889117487892649,9
3561,81.5,65.5,0.11294661613498017,9
3562,82.0,66.0,0.10729928532823116,9
3563,82.0,66.0,0.1019343210618196,9
3564,82.0,65.5,0.09683760500872861,9
3565,82.0,65.5,0.09199572475829218,9
3566,82.0,65.5,0.08739593852037757,9
3567,82.5,65.5,0.08302614159435869,9
3568,82.5,65.0,0.07887483451464075,9
3569,82.5,65.0,0.07493109278890871,9
3570,82.5,65.0,0.07118453814946327,9
3571,82.5,64.5,0.0676253112419901,9
3572,83.0,64.5,0.06424404567989059,9
3573,83.0,64.5,0.061031843395896054,9
3574,83.0,64.5,0.05798025122610125,9
3575,83.0,64.5,0.05508123866479619,9
3576,83.5,64.5,0.052327176731556374,9
3577,83.5,64.5,0.049710817894978554,9
3578,83.5,64.5,0.047225277000229625,9
3579,83.5,64.5,0.044864013150218145,9
3580,83.5,64.0,0.04262081249270724,9
3581,84.0,64.5,0.04048977186807187,9
3582,84.0,64.5,0.03846528327466828,9
3583,84.0,64.5,0.03654201911093486,9
3584,84.5,65.0,0.034714918155388116,9
3585,84.5,65.0,0.03297917224761871,9
3586,84.5,65.0,0.031330213635237775,9
3587,84.5,65.5,0.029763702953475885,9
3588,84.5,65.5,0.028275517805802088,9
3589,84.5,66.0,0.026861741915511984,9
3590,84.5,66.5,0.025518654819736385,9
3591,85.0,67.0,0.024242722078749564,9
3592,85.0,66.5,0.023030585974812084,9
3593,85.0,66.5,0.02187905667607148,9
3594,85.5,67.0,0.020785103842267907,9
3595,85.5,67.5,0.01974584865015451,9
3596,85.5,67.5,0.018758556217646785,9
3597,86.0,67.5,0.017820628406764447,9
3598,86.0,67.5,0.016929596986426224,9
3599,86.0,67.5,0.01608311713710491,9
3600,86.5,68.0,0.015278961280249666,9
3601,86.5,68.0,0.014515013216237183,9
3602,87.0,67.5,0.013789262555425324,9
3603,87.0,67.5,0.013099799427654057,9
3604,87.0,67.5,0.012444809456271353,9
3605,87.0,67.5,0.011822568983457786,9
3606,87.0,67.5,0.011231440534284896,9
3607,87.0,67.5,0.010669868507570651,9
3608,87.0,67.0,0.010136375082192119,9
3609,87.0,66.5,0.009629556328082512,9
3610,87.0,66.0,0.009148078511678386,9
3611,87.0,65.5,0.008690674586094467,9
3612,87.0,65.5,0.008256140856789744,9
3613,87.5,65.5,0.007843333813950255,9
3614,87.5,65.5,0.007451167123252742,9
3615,87.5,65.5,0.007078608767090104,9
3616,87.5,65.5,0.006724678328735599,9
3617,87.5,65.5,0.006388444412298818,9
3618,87.5,65.5,0.006069022191683877,9
3619,87.5,65.0,0.0057655710820996835,9
3620,87.5,65.0,0.005477292527994699,9
3621,88.0,65.5,0.005203427901594964,9
3622,88.0,65.0,0.004943256506515215,9
3623,88.0,65.0,0.004696093681189454,9
3624,88.5,65.0,0.004461288997129981,9
3625,88.5,65.0,0.004238224547273481,9
3626,88.5,65.0,0.004026313319909807,9
3627,89.0,65.5,0.0038249976539143165,9
3628,89.0,65.5,0.0036337477712186004,9
3629,89.0,66.0,0.00345206038265767,9
3630,89.0,65.5,0.0032794573635247866,9
3631,89.0,65.5,0.0031154844953485473,9
3632,89.0,65.0,0.00295971027058112,9
3633,89.0,65.5,0.0028117247570520637,9
3634,89.0,66.0,0.0026711385191994603,9
3635,89.0,66.0,0.002537581593239487,9
3636,89.0,66.0,0.002410702513577513,9
3637,89.5,66.0,0.002290167387898637,9
3638,89.5,66.0,0.002175659018503705,9
3639,89.5,65.5,0.0020668760675785196,9
3640,89.5,65.5,0.0019635322641995937,9
3641,89.5,66.0,0.001865355650989614,9
3642,90.0,66.0,0.0017720878684401333,9
3643,90.0,66.5,0.0016834834750181266,9
3644,90.0,66.5,0.00159930930126722,9
3645,90.0,66.0,0.001519343836203859,9
3646,90.0,66.0,0.001443376644393666,9
3647,90.5,66.5,0.0013712078121739825,9
3648,91.0,67.0,0.0013026474215652834,9
3649,91.0,67.0,0.001237515050487019,9
3650,91.5,67.5,0.001175639297962668,9
3651,92.0,68.0,0.0011168573330645345,9
3652,92.0,68.0,0.0010610144664113077,9
3653,92.5,68.0,0.0010079637430907423,9
3654,92.5,68.0,0.0009575655559362051,9
3655,93.0,68.5,0.0009096872781393948,9
3656,93.0,69.0,0.000864202914232425,9
3657,93.5,69.5,0.0008209927685208037,9
3658,93.5,69.0,0.0007799431300947635,9
3659,94.0,69.5,0.0007409459735900252,9
3660,94.0,69.0,0.000703898674910524,9
3661,94.5,69.5,0.0006687037411649977,9
3662,94.5,69.5,0.0006352685541067478,9
3663,94.5,70.0,0.0006035051264014104,9
3664,94.5,69.5,0.0005733298700813399,9
3665,95.0,69.5,0.0005446633765772729,9
3666,95.5,69.5,0.0005174302077484092,9
3667,95.5,69.5,0.0004915586973609887,9
3668,95.5,69.5,0.00046698076249293926,9
3669,95.5,69.0,0.0004436317243682923,9
3670,96.0,69.0,0.00042145013814987763,9
3671,96.5,69.5,0.0004003776312423837,9
3672,97.0,70.0,0.0003803587496802645,9
3673,97.0,70.0,0.00036134081219625126,9
3674,97.0,70.0,0.0003432737715864387,9
3675,97.5,70.5,0.00032611008300711676,9
3676,97.5,70.0,0.0003098045788567609,9
3677,97.5,70.0,0.00029431434991392287,9
3678,97.5,70.0,0.0002795986324182267,9
3679,97.5,70.0,0.0002656187007973154,9
3680,97.5,70.0,0.0002523377657574496,9
3681,97.5,70.0,0.00023972087746957708,9
3682,97.5,70.0,0.0002277348335960982,9
3683,98.0,70.0,0.00021634809191629328,9
3684,98.0,70.0,0.0002055306873204786,9
3685,98.0,70.0,0.00019525415295445467,9
3686,98.0,69.5,0.00018549144530673192,9
3687,98.0,69.5,0.00017621687304139532,9
3688,98.0,69.5,0.00016740602938932554,9
3689,98.0,70.0,0.00015903572791985926,9
3690,98.5,70.0,0.0001510839415238663,9
3691,98.5,69.5,0.00014352974444767298,9
3692,98.5,69.5,0.00013635325722528933,9
3693,98.5,69.5,0.00012953559436402486,9
3694,98.5,70.0,0.00012305881464582362,9
3695,99.0,70.5,0.00011690587391353243,9
3696,99.5,71.0,0.00011106058021785581,9
3697,99.5,71.0,0.00010550755120696301,9
3698,99.5,71.5,0.00010023217364661485,9
3699,100.0,72.0,9.522056496428411e-05,9
3700,100.0,71.5,9.04595367160699e-05,9
3701,100.0,71.5,8.59365598802664e-05,9
3702,100.0,71.5,8.163973188625308e-05,9
3703,100.0,72.0,7.755774529194043e-05,9
3704,100.0,72.0,7.36798580273434e-05,9
3705,100.0,72.0,6.999586512597622e-05,9
3706,100.0,72.0,6.649607186967741e-05,9
3707,100.0,72.0,6.317126827619355e-05,9
3708,100.0,72.0,6.001270486238387e-05,9
3709,100.0,72.0,5.7012069619264674e-05,9
3710,100.0,72.5,5.416146613830144e-05,9
3711,100.0,73.0,5.145339283138637e-05,9
3712,100.0,73.0,4.8880723189817045e-05,9
3713,100.0,72.5,4.643668703032619e-05,9
3714,100.0,72.5,4.411485267880988e-05,9
3715,100.0,72.5,4.1909110044869384e-05,9
3716,100.0,73.0,3.981365454262591e-05,9
3717,100.0,73.5,3.782297181549461e-05,9
3718,100.0,74.0,3.593182322471988e-05,9
3719,100.0,73.5,3.4135232063483885e-05,9
3720,100.0,73.5,3.242847046030969e-05,9
3721,100.0,74.0,3.0807046937294205e-05,9
3722,100.0,74.0,2.9266694590429492e-05,9
3723,100.0,74.0,2.7803359860908018e-05,9
3724,100.0,74.0,2.6413191867862614e-05,9
3725,100.0,73.5,2.509253227446948e-05,9
3726,100.0,73.0,2.3837905660746005e-05,9
3727,100.0,72.5,2.2646010377708705e-05,9
3728,100.0,73.0,2.1513709858823268e-05,9
3729,100.0,73.0,2.0438024365882104e-05,9
3730,100.0,73.5,1.9416123147587998e-05,9
3731,100.0,74.0,1.8445316990208598e-05,9
3732,100.0,74.0,1.7523051140698167e-05,9
3733,100.0,74.0,1.6646898583663258e-05,9
3734,100.0,74.0,1.5814553654480092e-05,9
3735,100.0,74.0,1.5023825971756087e-05,9
3736,100.0,74.0,1.4272634673168282e-05,9
3737,100.0,74.5,1.3559002939509867e-05,9
3738,100.0,75.0,1.2881052792534373e-05,9
3739,100.0,75.0,1.2237000152907653e-05,9
3740,100.0,75.0,1.162515014526227e-05,9
3741,100.0,74.5,1.1043892637999156e-05,9
3742,100.0,74.5,1.0491698006099197e-05,9
3743,100.0,75.0,9.967113105794238e-06,9
3744,100.0,75.0,9.468757450504524e-06,9
3745,100.0,75.0,8.995319577979298e-06,9
3746,100.0,74.5,8.545553599080333e-06,9
3747,100.0,75.0,8.118275919126317e-06,9
3748,100.0,75.0,7.71236212317e-06,9
3749,100.0,75.0,7.3267440170115e-06,9
3750,100.0,75.5,6.960406816160924e-06,9
3751,100.0,75.5,6.612386475352878e-06,9
3752,100.0,75.5,6.281767151585233e-06,9
3753,100.0,75.0,5.967678794005971e-06,9
3754,100.0,75.0,5.6692948543056724e-06,9
3755,100.0,75.0,5.3858301115903886e-06,9
3756,100.0,75.0,5.116538606010869e-06,9
3757,100.0,75.0,4.860711675710325e-06,9
3758,100.0,74.5,4.617676091924809e-06,9
3759,100.0,75.0,4.386792287328568e-06,9
3760,100.0,75.5,4.167452672962139e-06,9
3761,100.0,76.0,3.9590800393140324e-06,9
3762,100.0,76.0,3.7611260373483306e-06,9
3763,100.0,75.5,3.573069735480914e-06,9
3764,100.0,76.0,3.394416248706868e-06,9
3765,100.0,76.0,3.2246954362715246e-06,9
3766,100.0,76.0,3.0634606644579484e-06,9
3767,100.0,76.0,2.910287631235051e-06,9
3768,100.0,76.0,2.764773249673298e-06,9
3769,100.0,76.0,2.626534587189633e-06,9
3770,100.0,76.0,2.495207857830151e-06,9
3771,100.0,76.0,2.3704474649386434e-06,9
3772,100.0,76.5,2.2519250916917113e-06,9
3773,100.0,76.5,2.139328837107126e-06,9
3774,100.0,77.0,2.0323623952517694e-06,9
3775,100.0,77.0,1.9307442754891808e-06,9
3776,100.0,77.0,1.8342070617147216e-06,9
3777,100.0,77.0,1.7424967086289855e-06,9
3778,100.0,77.0,1.6553718731975361e-06,9
3779,100.0,77.0,1.5726032795376592e-06,9
3780,100.0,77.0,1.493973115560776e-06,9
3781,100.0,77.0,1.4192744597827371e-06,9
3782,100.0,77.5,1.3483107367936003e-06,9
3783,100.0,78.0,1.2808951999539202e-06,9
3784,100.0,78.0,1.216850439956224e-06,9
3785,100.0,78.0,1.1560079179584128e-06,9
3786,100.0,77.5,1.098207522060492e-06,9
3787,100.0,77.0,1.0432971459574674e-06,9
3788,100.0,77.0,9.91132288659594e-07,9
3789,100.0,77.0,9.415756742266143e-07,9
3790,100.0,77.0,8.944968905152835e-07,9
3791,100.0,77.0,8.497720459895193e-07,9
3792,100.0,77.5,8.072834436900433e-07,9
3793,100.0,77.0,7.669192715055411e-07,9
3794,100.0,77.0,7.285733079302639e-07,9
3795,100.0,77.0,6.921446425337507e-07,9
3796,100.0,76.5,6.575374104070631e-07,9
3797,100.0,77.0,6.246605398867099e-07,9
3798,100.0,77.0,5.934275128923744e-07,9
3799,100.0,77.0,5.637561372477556e-07,9
3800,100.0,77.0,5.355683303853678e-07,9
3801,100.0,77.0,5.087899138660994e-07,9
3802,100.0,77.5,4.833504181727944e-07,9
3803,100.0,77.5,4.591828972641547e-07,9
3804,100.0,77.5,4.3622375240094694e-07,9
3805,100.0,77.5,4.144125647808996e-07,9
3806,100.0,77.5,3.936919365418546e-07,9
3807,100.0,77.0,3.7400733971476185e-07,9
3808,100.0,77.0,3.5530697272902373e-07,9
3809,100.0,77.5,3.3754162409257255e-07,9
3810,100.0,78.0,3.206645428879439e-07,9
3811,100.0,78.5,3.046313157435467e-07,9
3812,100.0,78.0,2.8939974995636936e-07,9
3813,100.0,78.5,2.749297624585509e-07,9
3814,100.0,78.0,2.6118327433562334e-07,9
3815,100.0,78.0,2.4812411061884217e-07,9
3816,100.0,78.0,2.3571790508790004e-07,9
3817,100.0,77.5,2.2393200983350504e-07,9
3818,100.0,77.5,2.127354093418298e-07,9
3819,100.0,77.5,2.0209863887473828e-07,9
3820,100.0,77.5,1.9199370693100137e-07,9
3821,100.0,77.5,1.8239402158445129e-07,9
3822,100.0,78.0,1.7327432050522873e-07,9
3823,100.0,78.0,1.6461060447996729e-07,9
3824,100.0,77.5,1.5638007425596891e-07,9
3825,100.0,77.5,1.4856107054317046e-07,9
3826,100.0,77.5,1.4113301701601192e-07,9
3827,100.0,77.5,1.340763661652113e-07,9
3828,100.0,77.5,1.2737254785695073e-07,9
3829,100.0,77.0,1.2100392046410319e-07,9
3830,100.0,77.5,1.1495372444089802e-07,9
3831,100.0,77.5,1.0920603821885311e-07,9
3832,100.0,77.5,1.0374573630791046e-07,9
3833,100.0,77.0,9.855844949251493e-08,9
3834,100.0,76.5,9.363052701788918e-08,9
3835,100.0,76.0,8.894900066699472e-08,9
3836,100.0,75.5,8.450155063364497e-08,9
3837,100.0,76.0,8.027647310196272e-08,9
3838,100.0,76.0,7.626264944686458e-08,9
3839,100.0,76.5,7.244951697452134e-08,9
3840,100.0,76.5,6.882704112579527e-08,9
3841,100.0,76.5,6.538568906950551e-08,9
3842,100.0,77.0,6.211640461603024e-08,9
3843,100.0,77.0,5.901058438522872e-08,9
3844,100.0,77.0,5.6060055165967286e-08,9
3845,100.0,77.0,5.325705240766892e-08,9
3846,100.0,77.0,5.059419978728547e-08,9
3847,100.0,76.5,4.8064489797921196e-08,9
3848,100.0,76.5,4.5661265308025135e-08,9
3849,100.0,76.5,4.3378202042623874e-08,9
3850,100.0,76.0,4.1209291940492675e-08,9
3851,100.0,76.0,3.914882734346804e-08,9
3852,100.0,75.5,3.7191385976294634e-08,9
3853,100.0,75.5,3.53318166774799e-08,9
3854,100.0,75.5,3.3565225843605904e-08,9
3855,100.0,75.5,3.188696455142561e-08,9
3856,100.0,75.5,3.029261632385433e-08,9
3857,100.0,75.5,2.877798550766161e-08,9
3858,100.0,76.0,2.7339086232278528e-08,9
3859,100.0,75.5,2.59721319206646e-08,9
3860,100.0,76.0,2.467352532463137e-08,9
3861,100.0,76.0,2.34398490583998e-08,9
3862,100.0,76.0,2.226785660547981e-08,9
3863,100.0,75.5,2.1154463775205818e-08,9
3864,100.0,76.0,2.0096740586445525e-08,9
3865,100.0,76.5,1.9091903557123247e-08,9
3866,100.0,76.5,1.8137308379267083e-08,9
3867,100.0,76.5,1.723044296030373e-08,9
3868,100.0,76.5,1.6368920812288543e-08,9
3869,100.0,76.5,1.5550474771674116e-08,9
3870,100.0,77.0,1.477295103309041e-08,9
3871,100.0,76.5,1.4034303481435888e-08,9
3872,100.0,76.5,1.3332588307364093e-08,9
3873,100.0,76.5,1.2665958891995889e-08,9
3874,100.0,76.5,1.2032660947396093e-08,9
3875,100.0,76.5,1.1431027900026288e-08,9
3876,100.0,76.5,1.0859476505024973e-08,9
3877,100.0,76.5,1.0316502679773724e-08,9
3878,100.0,76.0,9.800677545785038e-09,9
3879,100.0,76.0,9.310643668495786e-09,9
3880,99.5,76.0,8.845111485070996e-09,9
3881,99.5,76.5,8.402855910817446e-09,9
3882,99.5,76.5,7.982713115276572e-09,9
3883,99.5,76.5,7.583577459512743e-09,9
3884,99.5,76.5,7.204398586537105e-09,9
3885,99.5,76.5,6.8441786572102495e-09,9
3886,99.5,77.0,6.501969724349737e-09,9
3887,99.5,77.0,6.1768712381322495e-09,9
3888,99.5,77.0,5.868027676225637e-09,9
3889,99.5,77.0,5.5746262924143545e-09,9
3890,99.5,77.5,5.295894977793636e-09,9
3891,99.5,78.0,5.031100228903954e-09,9
3892,99.5,78.0,4.779545217458756e-09,9
3893,99.5,78.0,4.540567956585818e-09,9
3894,99.5,78.0,4.313539558756527e-09,9
3895,99.5,77.5,4.0978625808187004e-09,9
3896,99.5,77.5,3.892969451777765e-09,9
3897,99.5,77.0,3.6983209791888765e-09,9
3898,99.5,77.0,3.5134049302294327e-09,9
3899,99.5,77.0,3.337734683717961e-09,9
